# dim  N   mc   rho  Brute 
# 2    2 262394 1
#
# Theoretical Energy = 2.000000e+00
# Energy     Variance     CPU time     Acceptance
3.199420e+00 4.457408e-05 9.145610e-01 8.638469e-01
3.190242e+00 4.360429e-05 9.855230e-01 8.639632e-01
3.197927e+00 4.475067e-05 9.799190e-01 8.638517e-01
3.196098e+00 4.492614e-05 9.524780e-01 8.634801e-01
3.198959e+00 4.383872e-05 9.465800e-01 8.637278e-01
3.199621e+00 5.048108e-05 9.781530e-01 8.637612e-01
3.200699e+00 4.631170e-05 9.552320e-01 8.631200e-01
3.207244e+00 5.196147e-05 9.534790e-01 8.637154e-01
3.201094e+00 8.006351e-05 9.808550e-01 8.637783e-01
3.204266e+00 4.542004e-05 9.309190e-01 8.636535e-01
3.203739e+00 4.815765e-05 9.417220e-01 8.635916e-01
3.181832e+00 4.298084e-05 9.103050e-01 8.631200e-01
3.198782e+00 4.510115e-05 9.200690e-01 8.637650e-01
3.194253e+00 4.432358e-05 9.820560e-01 8.637326e-01
3.200540e+00 1.651558e-04 9.949550e-01 8.632924e-01
3.194767e+00 4.750659e-05 9.556080e-01 8.635316e-01
3.197857e+00 4.528498e-05 9.987870e-01 8.642214e-01
3.184594e+00 4.353699e-05 9.565810e-01 8.624502e-01
3.198638e+00 4.605115e-05 9.278460e-01 8.633162e-01
3.199910e+00 4.602228e-05 9.380170e-01 8.639727e-01
3.189363e+00 4.369321e-05 9.386350e-01 8.638374e-01
3.192118e+00 4.604090e-05 9.633480e-01 8.641118e-01
3.193344e+00 5.240291e-05 9.500280e-01 8.642357e-01
3.185408e+00 4.315854e-05 9.713440e-01 8.645243e-01
3.197877e+00 4.322940e-05 9.524720e-01 8.642147e-01
